,uid,stemmed
229,29753356,"[u'heyo', u'hit', u'500', u'member', u'fan', u'page', u'nice', u'share', u'fan', u'page', u'friend', u'late']"
230,29753356,"[u'pwp', u'plant', u'400000', u'tree', u'per', u'year', u'replac', u'harvest', u'tree', u'provid', u'fruit', u'tree', u'improv', u'nutrit', u'incom']"
231,29753356,"[u'use', u'3', u'peopl', u'join', u'plant', u'purpos', u'facebook', u'fanpag', u'bump', u'us', u'500', u'pleas']"
232,29753356,"[u'children', u'mngend', u'tanzania']"
233,29753356,"[u'advocaci', u'train', u'tonight', u'plant', u'purpos', u'offic', u'interest', u'learn', u'depth', u'pwp', u'program']"
234,29753356,"[u'tandon', u'thank', u'much', u'followfriday']"
235,29753356,"[u'thank', u'followfriday', u'tandon', u'socalsurfista', u'janieo', u'excit', u'week', u'offic', u'great', u'weekend']"
236,29753356,"[u'can', u'extra', u'calori', u'side', u'heartburn']"
237,29753356,"[u'rt', u'reubenrail', u'plant', u'purpos', u'floresta', u'allow', u'us', u'reach', u'far', u'peopl', u'work']"
238,29753356,"[u'today', u'photo', u'come', u'right', u'backyard', u'shot', u'blog', u'jedidiah', u'plant', u'purpos', u'shirt']"
239,29753356,"[u'jedidiahusa', u'hey', u'jed', u'friend', u'thank', u'make', u'awesom', u'plant', u'purpos', u'ts', u'fun', u'model', u'em']"
240,29753356,"[u'thailandansw', u'thx', u'contd', u'support', u'check', u'comment', u'pwp', u'blog', u'relat', u'hill', u'tribe', u'thailand']"
241,29753356,"[u'plant', u'purpos', u'thailand']"
242,14,"[u'flock', u'bee', u'splatter', u'windshield', u'like', u'fat', u'raindropsonli', u'way', u'grosser', u'sparkl', u'field', u'car', u'fire']"
243,14,"[u'watch', u'tv', u'wonder', u'becam', u'invis', u'absent', u'miseenscen', u'fingerprint']"
244,14,"[u'inner', u'dirthead', u'child', u'limp', u'smile', u'black', u'greas', u'jam', u'fingernail', u'ill', u'testifi', u'joy', u'hydraul']"
245,14,"[u'ride', u'blue', u'steel', u'dog', u'thru', u'atmospher', u'smoke', u'soot', u'twilight', u'overcom', u'smell', u'orang', u'blossom', u'full', u'action']"
246,14,"[u'drive', u'blue', u'steel', u'dog', u'pregnant', u'lumber', u'bump', u'justic', u'burn', u'biodiesel', u'style', u'drunken', u'whale']"
247,14,"[u'heavy', u'like', u'extra', u'graviti', u'slow', u'agil', u'movesshadow', u'box', u'toward', u'escap', u'veloc', u'citi', u'gum']"
248,14,"[u'wonder', u'just', u'far', u'moment', u'dream', u'ive', u'feel', u'vagu', u'familiar', u'yet', u'complet', u'foreign', u'resist', u'tear', u'tire']"
249,14,"[u'ha', u'just', u'bought', u'giant', u'semi', u'truck', u'tring', u'figur', u'drive', u'fucker', u'got', u'place', u'venic', u'beach', u'move', u'weekend']"
250,14,"[u'spit', u'saddest', u'stori', u'worldan', u'uphil', u'struggl', u'scowl', u'sag', u'cabbienow', u'run', u'boy']"
251,14,"[u'speed', u'past', u'80mph', u'half', u'smile', u'wonder', u'roadsign', u'actual', u'blink', u'subject', u'decay']"
252,14,"[u'long', u'cool', u'chiaroscuro', u'market', u'st', u'make', u'miss', u'ive', u'even', u'left', u'ungon']"
253,14,"[u'stroll', u'wide', u'glossi', u'corridor', u'intern', u'termin', u'eleg', u'rough', u'secret', u'spi']"
254,14,"[u'buoy', u'dot', u'bay', u'mercuri', u'sheen', u'like', u'godsiz', u'braill', u'know', u'pattern', u'just', u'cant', u'see', u'yet']"
255,14,"[u'heart', u'shape', u'vapor', u'trail', u'drift', u'like', u'angel', u'hair', u'across', u'sky', u'high', u'venic', u'beach', u'sunshin', u'lover']"
256,14,"[u'daylim', u'perimet', u'endless', u'without', u'horizon', u'direct', u'walk', u'straight', u'nothing', u'train', u'im']"
257,14,"[u'cold', u'darken', u'shadow', u'mt', u'shasta', u'saw', u'roadsid', u'exxon', u'30ft', u'cross', u'lit', u'xma', u'light', u'cult', u'gasolin']"
258,14,"[u'wait', u'recon', u'point', u'sacto', u'rv', u'rambl', u'i5', u'famili', u'head', u'portland', u'funer', u'overland']"
259,14,"[u'squint', u'hard', u'pale', u'parisian', u'sun', u'sleep', u'still', u'pound', u'illus']"
260,14,"[u'intern', u'termin', u'get', u'readi', u'joyeux', u'noel', u'next', u'stop', u'lyon']"
261,14,"[u'puppi', u'face', u'maci', u'window', u'made', u'heart', u'ach']"
262,14,"[u'situat', u'bad', u'mean', u'good']"
263,14,"[u'perfectli', u'time', u'gust', u'flick', u'switch', u'snow', u'flake', u'light', u'market', u'street']"
264,14,"[u'give', u'60', u'dictionari', u'60', u'highli', u'energet', u'2nd', u'grader']"
265,14,"[u'smoke', u'fill', u'indian', u'buffet', u'brown', u'babi', u'babbl', u'tabla', u'mani', u'chai', u'refil']"
266,14,"[u'wonder', u'costum', u'cuz', u'might', u'way', u'time']"
267,14,"[u'obama', u'face', u'kite', u'lift', u'light', u'wind', u'civic', u'center', u'front', u'san', u'francisco', u'citi', u'hall']"
268,14,"[u'union', u'squar', u'feel', u'like', u'somewher', u'els', u'good', u'cuz', u'wish', u'somewher', u'els']"
269,14,"[u'angel', u'island', u'glow', u'like', u'volcano', u'spew', u'smoke', u'still', u'black', u'bay']"
270,14,"[u'alcataz', u'angel', u'island', u'complet', u'fire', u'look', u'like', u'end', u'world']"
271,14,"[u'fade', u'orang', u'hair', u'hand', u'built', u'ga', u'power', u'machin', u'introduc', u'bill', u'kennedi']"
272,14,"[u'u', u'dream', u'last', u'night', u'pose', u'dark', u'glass', u'rockstar']"
273,14,"[u'chinatown', u'alley', u'7', u'spin', u'tangl', u'invis', u'dragon', u'practic', u'make', u'imaginari', u'real']"
274,14,"[u'like', u'transpar', u'silk', u'first', u'jellyfish', u'ive', u'ever', u'seen', u'bay', u'undul', u'tide']"
275,14,"[u'month', u'away', u'end', u'concet', u'pier', u'sweet', u'dusti', u'peach', u'sunset', u'fall', u'home', u'citi']"
276,14,"[u'creepi', u'green', u'glow', u'cast', u'cold', u'light', u'across', u'polo', u'field', u'sprawl', u'front', u'radiohead']"
277,14,"[u'daydream', u'level', u'1', u'cloud']"
278,14,"[u'atop', u'river', u'rd', u'look', u'delta', u'recal', u'hijink', u'infam', u'pirat', u'jack', u'rabbl']"
279,14,"[u'ive', u'enter', u'land', u'dead', u'dairi', u'queenstobacco', u'smoke', u'enlpq']"
280,14,"[u'just', u'jump', u'steam', u'red', u'zipcar', u'mysteri', u'town', u'halt']"
281,14,"[u'much', u'sunlight', u'flood', u'union', u'squar', u'atom', u'expand', u'absord']"
282,14,"[u'ive', u'got', u'vicejust', u'cant', u'seem', u'find', u'among', u'pile', u'expand', u'detritu', u'collector', u'potenti', u'flood', u'someday', u'mayb']"
283,14,"[u'anyon', u'els', u'see', u'giant', u'froglik', u'alien', u'head', u'moon', u'surfac', u'nasa', u'feed', u'firework', u'laser', u'beam']"
284,14,"[u'curiou', u'excit', u'explos', u'moon', u'just', u'4', u'hour', u'away', u'speak', u'sifi', u'bomb', u'moon', u'happen', u'save', u'earth', u's']"
285,14,"[u'equat', u'cafe', u'first', u'socal', u'bluebottl', u'locat', u'decaf', u'mocha', u'extra', u'hot', u'doubl', u'wall', u'mubod', u'glassand', u'life', u'tilt', u'toward', u'bliss']"
286,14,"[u'fierc', u'crazi', u'wind', u'blow', u'chao', u'beach', u'camp', u'call', u'home', u'salt', u'sting', u'squinti', u'eye', u'bit', u'piec', u'strewn']"
287,14,"[u'hollywood', u'hill', u'silhouett', u'gipsi', u'king', u'fill', u'open', u'air', u'greek', u'recogn', u'everi', u'song', u'ive', u'never', u'heard', u'b4']"
288,14,"[u'ound', u'like', u'french', u'summer']"
289,14,"[u'firework', u'blast', u'santa', u'monica', u'scatter', u'spark', u'black', u'wish', u'u', u'kiss']"
290,14,"[u'today', u'prototyp', u'danc', u'perfect', u'pirouett', u'beauti', u'encourag', u'much']"
291,14,"[u'kafka', u'gave', u'birth', u'atop', u'trade', u'center', u'tower', u'911', u'rais', u'child', u'alien', u'prision', u'camp', u'district', u'9', u'kinda']"
292,14,"[u'rest', u'half', u'light', u'grand', u'pyramid', u'louvr', u'coffe', u'ink', u'voic', u'echo']"
293,14,"[u'turn', u'can', u'renew', u'passport', u'pick', u'day', u'good', u'thing', u'go', u'franc', u'tonight']"
294,14,"[u'gun', u'show', u'freshli', u'mod', u'wetsuit', u'80', u'deg', u'water', u'leav', u'beach', u'camp', u'test', u'rubber', u'tailor']"
295,14,"[u'past', u'crumbl', u'sidewalk', u'electr', u'avenu', u'past', u'beauti', u'peopl', u'traffic', u'swam', u'perfect', u'mile', u'bumpi', u'sea', u'salti', u'joy']"
296,14,"[u'appar', u'subject', u'invers', u'layer', u'today', u'better', u'end', u'yet', u'still', u'nonbeliev', u'zerosum']"
297,14,"[u'broken', u'lock', u'match', u'6000', u'lb', u'magnet', u'forc', u'command', u'lock', u'cloud', u'strand', u'sutter']"
298,14,"[u'brief', u'away', u'starchi', u'wet', u'breath', u'sf', u'turn', u'sunshin', u'kiss', u'make', u'love', u'face', u'u', u'evil', u'beotch', u'time', u'short']"
299,14,"[u'1', u'mile', u'dawn', u'road', u'everyth', u'left', u'behind', u'front', u'now', u'ive', u'move', u'toward', u'scatter']"
300,14,"[u'tent', u'billow', u'rooftop', u'deck', u'place', u'rose', u'beach', u'camp', u'settl', u'perfect', u'name']"
301,14,"[u'open', u'arm', u'await', u'just', u'174', u'mile', u'away']"
302,15,"[u'dont', u'usual', u'wear', u'seatbelt', u'cab', u'tho', u'alway', u'card', u'shame', u'jace', u'use', u'kid', u'phrase', u'seatbelt', u'save', u'live']"
303,15,"[u'watch', u'coupl', u'hot', u'belgian', u'dude', u'eat', u'giant', u'cheeseburg', u'fork', u'cute']"
304,15,"[u'watch', u'shrek', u'music', u'realli', u'hungri']"
305,15,"[u'moment', u'jace', u'wait', u'doughnut', u'plant']"
306,15,"[u'brunch', u'last']"
307,15,"[u'jace', u'your', u'probabl', u'tire', u'want', u'go', u'bed', u'right', u'jace', u'realli', u'im', u'readi', u'big', u'world', u'spoken', u'wtotal', u'serious']"
308,15,[u'lie']
309,15,"[u'crazi', u'dream', u'gregpass', u'show', u'dragon', u'variat', u'sirsasana', u'dont', u'think', u'exist']"
310,15,"[u'lane', u'doesnt', u'mean', u'like']"
311,15,"[u'adam', u'regina', u'play', u'jam', u'3']"
312,15,"[u'omg', u'regina', u'spektor', u'drummer', u'matt', u'chamberlain', u'that', u'tori', u'drummer', u'feel', u'perhap', u'wrongli', u'that', u'just']"
313,15,"[u'occur', u'beth', u'wast', u'perfectli', u'good', u'opportun', u'pregnant', u'amidala', u'halloween', u'curs', u'remind']"
314,15,"[u'im', u'oakland']"
315,15,"[u'thing', u'tooth', u'nerv', u'pain', u'come', u'goe', u'like', u'lighten', u'bodi', u'like', u'adrenalin', u'nowher', u'go']"
316,15,"[u'first', u'coupl', u'costum', u'evar']"
317,15,"[u'charl', u'halloween', u'costum', u'contest']"
318,15,"[u'al3x', u'yahweh']"
319,15,"[u'janesaid', u'total', u'work', u'teeth', u'white', u'can', u'pain', u'guess', u'everyon', u'differ', u'though', u'might', u'hurt']"
320,15,"[u'ohhhhhhh', u'poor', u'gum', u'teeth', u'never', u'zoom', u'whiten', u'bolt', u'electr', u'may', u'tylenol', u'pm', u'night']"
321,15,"[u'feel', u'like', u'buy', u'juuuust', u'can', u'click', u'heel', u'three', u'time', u'bad', u'day']"
322,15,"[u'haley', u'reason', u'can', u'fit', u'stuff', u'can', u'definit', u'fit']"
323,15,"[u'head', u'sf', u'opera', u'see', u'otello', u'excit']"
324,15,"[u'cant', u'wait', u'see', u'new', u'offic']"
325,15,"[u'work', u'home', u'wonder', u'cat', u'tea', u'pot', u'music', u'loud', u'total', u'focu', u'minim', u'interrupt']"
326,15,"[u'dinin', u'darlin']"
327,15,"[u'last', u'night', u'deepen', u'practic', u'seri', u'sad']"
328,15,"[u'go', u'yoga']"
329,15,"[u'hope', u'plant', u'make', u'move']"
330,15,"[u'pulpo1', u'pulpo1', u'leav', u'yarrow', u'california']"
331,15,"[u'aceandkaren', u'wonder']"
332,15,"[u'krissi', u'thx', u'post', u'ogr', u'nose']"
333,15,"[u'im', u'gonna', u'take', u'wine', u'go', u'home', u'dinner', u'krissi', u'kid']"
334,15,"[u'noradio', u'just', u'let', u'know', u'giant', u'box', u'alcohol', u'arriv', u'offic', u'perfect', u'time']"
335,15,"[u'927', u'dead', u'997', u'welcom', u'posit', u'1', u'radio', u'cant', u'wait', u'fernandoandgreg']"
336,15,"[u'head', u'yoga', u'need', u'last', u'week', u'two', u'hour', u'backbend', u'can', u'hope', u'luck', u'tonight']"
337,15,"[u'ya', u'like', u'ya', u'shoulda', u'put', u'rt']"
338,15,"[u'love', u'skitch', u'much', u'love', u'dont', u'know', u'tri']"
339,15,"[u'come', u'chemic']"
340,15,"[u'just', u'everyth', u'differ', u'doesnt', u'mean', u'anyth', u'chang']"
341,15,"[u'inbox', u'9', u'unread', u'30', u'action', u'item', u'ol', u'vacat', u'mail', u'complet', u'readi', u'blast', u'next', u'week', u'end', u'day', u'tomorrow']"
342,15,"[u'dgcopter', u'that', u'cool']"
343,15,"[u'dark', u'around']"
344,15,"[u'check', u'account', u'charl', u'kitten', u'twitpic']"
345,15,"[u'jadeemili', u'hope', u'feel', u'better', u'thank', u'wonder', u'weekend']"
346,15,"[u'wonder', u'neiman', u'marcu', u'sf', u'much', u'less', u'awesom', u'other', u'like', u'say', u'la', u'vega', u'love', u'restaur', u'sf', u'one', u'tho']"
347,15,"[u'plow', u'task', u'can', u'get', u'task', u'aris']"
348,15,"[u'live', u'eat', u'anoth', u'day']"
349,15,"[u'golden', u'bodi', u'xs']"
350,15,[u'xs']
351,15,"[u'hang', u'blush', u'wynnlasvega', u'cute', u'spot', u'lotsa', u'hot', u'girl', u'danc', u'around', u'super', u'cute']"
352,15,"[u'happi', u'birthday', u'krissi', u'wynnlasvega', u'bartolotta', u'twitter', u'bff']"
353,15,"[u'much', u'look', u'forward', u'wynnlasvega', u'love', u'attent', u'detail', u'realli', u'cant', u'wait', u'spa']"
354,15,"[u'check', u'tweephunt', u'thx', u'orozco', u'like', u'duck', u'hunt', u'follow', u'sweeet']"
355,15,"[u'coolest', u'glass', u'evar', u'cept', u'sara', u'wynnxiaowu']"
356,15,"[u'tweet', u'wynnlasvega', u'hang', u'new', u'familiar', u'twitter', u'alik']"
357,15,"[u'chat', u'stripwalk', u'cat', u'twitter']"
358,15,"[u'rt', u'fernandoandgreg', u'fernando', u'greg', u'back', u'radio', u'movin', u'997', u'begin', u'thursday', u'nov', u'12', u'listen', u'onlin', u'wwwmovin997com']"
359,15,"[u'fernandoandgreg', u'yay', u'miss', u'much']"
360,15,"[u'davidlenehan', u'hi', u'david', u'sure', u'happen', u'will', u'look']"
361,15,"[u'head', u'vega', u'weekend', u'tweet', u'host', u'wynnlasvega', u'twitter', u'w3', u'favorit', u'peopl', u'biz', u'krissi', u'goldman']"
362,15,"[u'hilari', u'rt', u'laweekli', u'rt', u'laist', u'dui', u'checkpoint', u'weekend', u'downtown', u'south', u'la', u'alexia']"
363,15,"[u'delbiu', u'wanna', u'say', u'lean', u'toward', u'spponer', u'true', u'just', u'line', u'sound']"
364,15,"[u'beat', u'internet']"
365,15,"[u'hustl', u'bustl', u'slept', u'well', u'last', u'night', u'backbend', u'class', u'dream', u'joy', u'real', u'bed', u'whatev', u'reason', u'ill', u'take']"
366,15,[u'happen']
367,15,"[u'drop', u'car', u'servic']"
368,15,"[u'glad', u'home', u'glad', u'head', u'work']"
369,15,"[u'blast', u'back', u'california', u'readi', u'ds', u'battl', u'way', u'home']"
370,15,"[u'slim', u'ladi', u'provid', u'hour', u'entertain', u'just', u'call', u'gift', u'keep', u'give']"
371,15,"[u'jeremiah', u'look', u'askanc', u'2', u'slim', u'bag', u'voic', u'surpris', u'nyshop', u'prize', u'purchas', u'dsi', u'new', u'super', u'mario', u'world']"
372,15,"[u'wow', u'ran', u'superfoot', u'secur', u'line', u'flight', u'luck']"
373,15,"[u'enjoy', u'legendari', u'pinkberri', u'first', u'time', u'jace', u'unlimit', u'top', u'dsi', u'obsess']"
374,15,"[u'dine', u'fine', u'young', u'man', u'fine', u'old', u'citi']"
375,15,"[u'jace', u'love', u'natur', u'histori', u'museum', u'scienc', u'plant', u'anim', u'star', u'beauti', u'build']"
376,15,"[u'return', u'frm', u'statu', u'liberti', u'jace', u'anticip', u'event', u'favorit', u'puffer', u'blow', u'air', u'20', u'second', u'secur']"
377,34865169,"[u'recess', u'budget', u'stretcher', u'economi', u'slowli', u'make', u'come', u'back', u'matter', u'anyon', u'choos', u'call']"
378,34865169,"[u'laughnyc', u'glad', u'prove', u'right', u'chanc', u'check', u'site', u'cool']"
379,34865169,"[u'recess', u'budget', u'stretcher', u'economi', u'slowli', u'make', u'come', u'back', u'matter', u'anyon', u'choos', u'call']"
380,34865169,"[u'ezinearticl', u'just', u'hit', u'3000', u'view', u'mark', u'today', u'follow', u'hope', u'your', u'read', u'articl', u'good', u'info', u'wwwdrjudiccom', u'ezin']"
381,34865169,"[u'laughnyc', u'interest']"
382,34865169,"[u'shinysheet', u'unfortun', u'much', u'dream']"
383,34865169,"[u'rt', u'flchamberfdn', u'understand', u'user', u'social', u'network', u'hb', u'twitter']"
384,34865169,"[u'mrepiphani', u'talik', u'pat', u'like', u'one', u'reason', u'now', u'part', u'statist', u'let', u'go', u'pat']"
385,34865169,"[u'happi', u'sunday', u'im', u'take', u'day', u'relax', u'recov', u'yesterday', u'live', u'dream', u'rough', u'bodi', u'wwwdrjudiccom']"
386,34865169,"[u'boost', u'man', u'selfesteem', u'men', u'sens', u'self', u'often', u'tie', u'abil', u't']"
387,34865169,"[u'anoth', u'weekend', u'upon', u'us', u'forget', u'everyth', u'went', u'wrong', u'delight', u'success', u'week', u'get', u'readi', u'better', u'next', u'week']"
388,34865169,"[u'good', u'night', u'folk', u'time', u'find', u'someth', u'finish', u'watch', u'psych', u'wwwdrjudiccom']"
389,34865169,"[u'tweepl', u'what', u'followfriday', u'thing']"
390,34865169,"[u'mrepiphani', u'get', u'dj', u'invit', u'might', u'let', u'slide', u'get', u'shout']"
391,34865169,"[u'geronimosplatt', u'agre', u'tell', u'come', u'see', u'wwwdrjudiccom']"
392,34865169,"[u'njamel', u'check', u'site', u'wwwdrjudiccom', u'may', u'abl', u'help']"
393,34865169,"[u'rshadwel', u'check', u'site', u'wwwdrjudiccom', u'may', u'abl', u'help', u'dont', u'expenss']"
394,34865169,"[u'skinnydam', u'check', u'site', u'wwwdrjudiccom', u'may', u'abl', u'help']"
395,34865169,"[u'live', u'day', u'like', u'gift', u'take', u'noth', u'grant', u'use', u'best', u'effort', u'make', u'sure', u'will', u'regret', u'time', u'spent']"
396,34865169,"[u'boost', u'man', u'selfesteem', u'men', u'sens', u'self', u'often', u'tie', u'abil']"
397,34865169,"[u'today', u'new', u'day', u'new', u'opportun', u'decid', u'want', u'want', u'make', u'opportun', u'live', u'dream']"
398,34865169,"[u'rt', u'flchamberfdn', u'oct', u'1214', u'forum', u'focu', u'talent', u'demog', u'destini', u'hr', u'birth90', u'align', u'ed', u'workforc', u'ecodevo', u'shrmfl']"
399,34865169,"[u'florida', u'busi', u'rt', u'citruschamb', u'follow', u'flchamber', u'great', u'link', u'post', u'tip', u'idea', u'motiv', u'encourag']"
400,34865169,"[u'boost', u'selfesteem', u'nurtur', u'talent', u'weve', u'heard', u'say', u'dont', u'use', u'loos']"
401,34865169,"[u'everi', u'moment', u'u', u'wait', u'2', u'follow', u'dream', u'moment', u'u', u'deni', u'true', u'self', u'faith', u'other', u'will', u'2', u'show', u'world', u'will', u'see']"
402,34865169,"[u'look', u'mirror', u'today', u'fid', u'someth', u'particularli', u'pleas', u'now', u'carri', u'feel', u'day', u'make', u'great']"
403,34865169,"[u'happi', u'labor', u'day', u'celebr', u'work', u'2', u'make', u'work', u'better', u'place', u'mani', u'peopl', u'servic', u'2', u'year']"
404,34865169,"[u'day', u'lord', u'made', u'let', u'us', u'rejoic', u'glad', u'kick', u'back', u'relax', u'enjoy', u'long', u'weekend', u'dont', u'allow', u'worri', u'infring']"
405,34865169,"[u'enjoy', u'south', u'florida', u'live', u'even', u'raini', u'day', u'nice']"
